"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2018,1,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",390.00,37.00,8.75,0.00,16.34,1.00,10.91,16.00,0.00,2414.00,726.00,0.00,746.00,18.00,924.00,
2018,1,"NK","Spirit Air Lines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",498.00,63.00,17.53,2.12,34.57,0.79,7.98,23.00,1.00,3855.00,1103.00,95.00,1858.00,23.00,776.00,
2018,1,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",186.00,24.00,7.98,0.00,14.02,0.00,2.00,13.00,0.00,1320.00,491.00,0.00,785.00,0.00,44.00,
2018,1,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",155.00,16.00,5.01,0.00,6.76,0.00,4.23,1.00,0.00,1046.00,201.00,0.00,507.00,0.00,338.00,
2018,1,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",774.00,106.00,17.56,2.75,63.82,0.00,21.86,10.00,1.00,6505.00,964.00,123.00,4051.00,0.00,1367.00,
2018,1,"NK","Spirit Air Lines","PBG","Plattsburgh, NY: Plattsburgh International",31.00,4.00,1.12,0.00,2.21,0.00,0.67,3.00,0.00,141.00,42.00,0.00,61.00,0.00,38.00,
2018,1,"NK","Spirit Air Lines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",93.00,17.00,4.77,1.00,8.58,0.00,2.64,4.00,0.00,905.00,325.00,27.00,408.00,0.00,145.00,
2018,1,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",31.00,5.00,1.00,0.00,3.00,0.00,1.00,1.00,0.00,353.00,66.00,0.00,111.00,0.00,176.00,
2018,1,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",248.00,41.00,10.92,0.00,24.32,0.00,5.76,6.00,0.00,2407.00,725.00,0.00,1240.00,0.00,442.00,
2018,1,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",93.00,6.00,1.78,0.00,2.15,0.00,2.07,1.00,0.00,224.00,67.00,0.00,82.00,0.00,75.00,
2018,1,"NK","Spirit Air Lines","PIT","Pittsburgh, PA: Pittsburgh International",191.00,19.00,4.69,1.00,7.34,0.00,5.96,5.00,1.00,1221.00,403.00,21.00,405.00,0.00,392.00,
2018,1,"NK","Spirit Air Lines","RSW","Fort Myers, FL: Southwest Florida International",509.00,91.00,15.45,4.55,58.35,0.00,12.66,15.00,1.00,5600.00,1801.00,397.00,2192.00,0.00,1210.00,
2018,1,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",155.00,26.00,6.22,0.00,13.96,0.00,5.82,5.00,1.00,1167.00,358.00,0.00,574.00,0.00,235.00,
2018,1,"NK","Spirit Air Lines","SEA","Seattle, WA: Seattle/Tacoma International",93.00,11.00,5.47,0.00,2.68,0.00,2.85,0.00,0.00,1414.00,1162.00,0.00,147.00,0.00,105.00,
2018,1,"NK","Spirit Air Lines","SJU","San Juan, PR: Luis Munoz Marin International",82.00,17.00,7.41,0.00,6.95,0.00,2.65,0.00,0.00,833.00,422.00,0.00,244.00,0.00,167.00,
2018,1,"NK","Spirit Air Lines","STT","Charlotte Amalie, VI: Cyril E King",9.00,4.00,0.67,0.00,3.00,0.00,0.33,0.00,0.00,110.00,20.00,0.00,75.00,0.00,15.00,
2018,1,"NK","Spirit Air Lines","TPA","Tampa, FL: Tampa International",618.00,89.00,22.86,2.75,48.47,0.00,14.93,18.00,0.00,4150.00,1111.00,106.00,1743.00,0.00,1190.00,
2018,1,"OH","PSA Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62.00,17.00,6.12,0.11,4.02,0.00,6.74,1.00,0.00,682.00,224.00,20.00,175.00,0.00,263.00,
2018,1,"OH","PSA Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",58.00,11.00,6.50,0.08,1.67,0.00,2.75,2.00,0.00,612.00,246.00,10.00,139.00,0.00,217.00,
2018,1,"OH","PSA Airlines Inc.","ALB","Albany, NY: Albany International",140.00,31.00,10.84,1.30,5.33,0.00,13.52,9.00,0.00,2191.00,489.00,60.00,208.00,0.00,1434.00,
2018,1,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",68.00,12.00,5.13,0.00,3.04,0.00,3.83,3.00,0.00,470.00,228.00,0.00,82.00,0.00,160.00,
2018,1,"OH","PSA Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,1,"OH","PSA Airlines Inc.","AVL","Asheville, NC: Asheville Regional",148.00,40.00,14.66,0.21,6.48,0.07,18.58,7.00,0.00,1999.00,494.00,13.00,168.00,11.00,1313.00,
2018,1,"OH","PSA Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",98.00,17.00,6.62,1.00,2.04,0.00,7.34,6.00,0.00,811.00,234.00,113.00,47.00,0.00,417.00,
2018,1,"OH","PSA Airlines Inc.","BDL","Hartford, CT: Bradley International",115.00,38.00,12.21,4.64,8.57,0.00,12.59,6.00,0.00,2817.00,1028.00,475.00,405.00,0.00,909.00,
2018,1,"OH","PSA Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",227.00,54.00,18.87,2.26,14.39,0.00,18.47,12.00,1.00,3832.00,1722.00,303.00,650.00,0.00,1157.00,
2018,1,"OH","PSA Airlines Inc.","BNA","Nashville, TN: Nashville International",169.00,45.00,14.15,2.33,4.63,0.00,23.89,5.00,3.00,3783.00,1319.00,89.00,320.00,0.00,2055.00,
2018,1,"OH","PSA Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",23.00,6.00,1.45,0.71,1.29,0.00,2.55,2.00,0.00,309.00,66.00,27.00,29.00,0.00,187.00,
2018,1,"OH","PSA Airlines Inc.","BTV","Burlington, VT: Burlington International",99.00,24.00,9.59,2.00,5.73,0.00,6.69,10.00,0.00,1629.00,631.00,257.00,231.00,0.00,510.00,
2018,1,"OH","PSA Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",57.00,7.00,2.42,0.00,0.86,0.00,3.71,6.00,0.00,836.00,93.00,0.00,29.00,0.00,714.00,
2018,1,"OH","PSA Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,1,"OH","PSA Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",41.00,10.00,4.12,0.01,0.11,0.00,5.76,3.00,0.00,677.00,241.00,1.00,3.00,0.00,432.00,
2018,1,"OH","PSA Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",258.00,88.00,38.75,3.39,13.05,0.56,32.25,20.00,0.00,6237.00,2441.00,375.00,558.00,10.00,2853.00,
2018,1,"OH","PSA Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",162.00,41.00,16.64,0.64,11.41,0.00,12.31,8.00,0.00,2498.00,1002.00,121.00,446.00,0.00,929.00,
2018,1,"OH","PSA Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",169.00,32.00,12.37,0.76,8.04,0.00,10.83,7.00,2.00,1894.00,606.00,104.00,389.00,0.00,795.00,
2018,1,"OH","PSA Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",331.00,69.00,23.29,0.54,16.77,0.00,28.40,61.00,1.00,4374.00,1237.00,86.00,605.00,0.00,2446.00,
2018,1,"OH","PSA Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",63.00,12.00,5.48,0.00,4.89,0.00,1.63,3.00,0.00,573.00,318.00,0.00,155.00,0.00,100.00,
2018,1,"OH","PSA Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",162.00,33.00,9.90,0.91,6.91,0.80,14.48,7.00,0.00,2350.00,483.00,156.00,396.00,90.00,1225.00,
2018,1,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7867.00,1439.00,276.98,52.03,343.35,4.61,762.04,548.00,7.00,85882.00,18425.00,6136.00,11907.00,172.00,49242.00,
2018,1,"OH","PSA Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",37.00,17.00,6.47,0.61,7.15,0.00,2.78,1.00,0.00,634.00,206.00,23.00,309.00,0.00,96.00,
2018,1,"OH","PSA Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",208.00,48.00,20.97,1.53,6.55,0.13,18.82,25.00,1.00,2640.00,1029.00,56.00,210.00,20.00,1325.00,
2018,1,"OH","PSA Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",381.00,94.00,33.25,3.15,15.82,0.30,41.47,19.00,0.00,5832.00,1457.00,336.00,576.00,16.00,3447.00,
2018,1,"OH","PSA Airlines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",116.00,31.00,15.05,0.75,6.07,0.00,9.12,7.00,1.00,1361.00,517.00,43.00,247.00,0.00,554.00,
2018,1,"OH","PSA Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",496.00,152.00,50.34,6.01,27.48,0.85,67.31,22.00,0.00,11257.00,3946.00,544.00,987.00,23.00,5757.00,
2018,1,"OH","PSA Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2326.00,581.00,132.24,20.26,164.21,0.45,263.84,182.00,17.00,43451.00,9465.00,2274.00,8210.00,13.00,23489.00,
2018,1,"OH","PSA Airlines Inc.","DSM","Des Moines, IA: Des Moines International",143.00,34.00,11.24,2.01,6.30,0.00,14.45,4.00,0.00,2404.00,671.00,126.00,249.00,0.00,1358.00,
2018,1,"OH","PSA Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",193.00,50.00,15.73,0.00,5.21,0.00,29.06,13.00,0.00,3035.00,850.00,0.00,259.00,0.00,1926.00,
2018,1,"OH","PSA Airlines Inc.","EVV","Evansville, IN: Evansville Regional",62.00,10.00,6.29,0.00,1.84,0.00,1.88,5.00,0.00,532.00,280.00,0.00,33.00,0.00,219.00,
2018,1,"OH","PSA Airlines Inc.","EWN","New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",104.00,33.00,13.50,0.31,7.93,0.84,10.42,10.00,1.00,2118.00,864.00,24.00,362.00,36.00,832.00,
2018,1,"OH","PSA Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",21.00,7.00,0.73,0.00,3.80,0.00,2.47,3.00,0.00,420.00,47.00,0.00,208.00,0.00,165.00,
2018,1,"OH","PSA Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",155.00,34.00,15.75,0.23,6.48,0.25,11.28,8.00,0.00,1616.00,835.00,10.00,165.00,15.00,591.00,
2018,1,"OH","PSA Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",62.00,15.00,10.43,0.49,1.63,0.00,2.45,5.00,0.00,775.00,518.00,37.00,106.00,0.00,114.00,
2018,1,"OH","PSA Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",124.00,41.00,14.16,0.65,12.15,0.00,14.04,6.00,1.00,2196.00,677.00,99.00,512.00,0.00,908.00,
2018,1,"OH","PSA Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",62.00,14.00,6.10,0.00,4.79,0.00,3.11,7.00,0.00,690.00,198.00,0.00,129.00,0.00,363.00,
2018,1,"OH","PSA Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",106.00,22.00,7.25,0.40,4.62,0.00,9.73,4.00,0.00,1427.00,580.00,32.00,197.00,0.00,618.00,
2018,1,"OH","PSA Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",305.00,75.00,28.90,2.59,15.26,0.00,28.25,13.00,0.00,4099.00,1285.00,178.00,558.00,0.00,2078.00,
2018,1,"OH","PSA Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",266.00,71.00,26.94,2.98,10.97,0.06,30.05,10.00,0.00,4270.00,1273.00,233.00,343.00,5.00,2416.00,
2018,1,"OH","PSA Airlines Inc.","HPN","White Plains, NY: Westchester County",156.00,42.00,17.94,3.11,6.22,0.00,14.73,16.00,4.00,3338.00,1260.00,233.00,483.00,0.00,1362.00,
2018,1,"OH","PSA Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",202.00,51.00,18.70,0.51,7.65,0.00,24.13,5.00,1.00,3592.00,902.00,99.00,344.00,0.00,2247.00,
2018,1,"OH","PSA Airlines Inc.","HVN","New Haven, CT: Tweed New Haven",90.00,19.00,4.57,2.00,1.66,1.00,9.78,12.00,1.00,1729.00,425.00,281.00,67.00,26.00,930.00,
2018,1,"OH","PSA Airlines Inc.","IAD","Washington, DC: Washington Dulles International",201.00,41.00,16.94,0.79,10.43,0.00,12.84,12.00,0.00,2228.00,854.00,141.00,429.00,0.00,804.00,
2018,1,"OH","PSA Airlines Inc.","ILM","Wilmington, NC: Wilmington International",206.00,50.00,16.46,1.65,13.89,0.00,17.99,21.00,0.00,2335.00,644.00,285.00,486.00,0.00,920.00,
2018,1,"OH","PSA Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",101.00,27.00,9.98,1.09,5.78,0.00,10.15,6.00,0.00,1925.00,484.00,262.00,264.00,0.00,915.00,
2018,1,"OH","PSA Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",118.00,28.00,8.02,0.00,10.88,0.00,9.09,6.00,1.00,1148.00,411.00,0.00,296.00,0.00,441.00,
2018,1,"OH","PSA Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",77.00,16.00,5.52,0.05,0.92,0.00,9.51,4.00,0.00,891.00,379.00,6.00,60.00,0.00,446.00,
2018,1,"OH","PSA Airlines Inc.","JFK","New York, NY: John F. Kennedy International",26.00,7.00,2.35,0.00,1.77,0.00,2.88,4.00,0.00,566.00,308.00,0.00,63.00,0.00,195.00,
2018,1,"OH","PSA Airlines Inc.","LEX","Lexington, KY: Blue Grass",135.00,26.00,10.98,0.76,6.58,0.00,7.68,10.00,0.00,1397.00,545.00,51.00,234.00,0.00,567.00,
2018,1,"OH","PSA Airlines Inc.","LGA","New York, NY: LaGuardia",181.00,60.00,12.76,0.77,25.23,0.75,20.49,20.00,0.00,4240.00,737.00,133.00,1391.00,18.00,1961.00,
2018,1,"OH","PSA Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",82.00,22.00,9.15,0.55,7.53,1.00,3.77,6.00,0.00,649.00,244.00,29.00,188.00,25.00,163.00,
2018,1,"OH","PSA Airlines Inc.","LYH","Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",48.00,14.00,7.32,0.00,4.65,0.00,2.03,5.00,0.00,626.00,279.00,0.00,113.00,0.00,234.00,
2018,1,"OH","PSA Airlines Inc.","MCI","Kansas City, MO: Kansas City International",31.00,4.00,1.59,0.00,1.53,0.00,0.88,1.00,0.00,103.00,56.00,0.00,25.00,0.00,22.00,
2018,1,"OH","PSA Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",81.00,16.00,6.88,0.75,4.46,0.00,3.92,4.00,0.00,995.00,269.00,24.00,385.00,0.00,317.00,
2018,1,"OH","PSA Airlines Inc.","MEM","Memphis, TN: Memphis International",138.00,24.00,9.78,0.49,3.46,0.78,9.49,6.00,0.00,1749.00,556.00,126.00,228.00,35.00,804.00,
2018,1,"OH","PSA Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",62.00,20.00,5.39,0.00,4.14,0.00,10.48,5.00,0.00,1420.00,342.00,0.00,138.00,0.00,940.00,
2018,1,"OH","PSA Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",185.00,40.00,14.68,0.00,5.72,0.00,19.60,15.00,2.00,2905.00,735.00,0.00,125.00,0.00,2045.00,
2018,1,"OH","PSA Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",91.00,22.00,11.02,0.00,3.38,0.00,7.60,6.00,1.00,1025.00,554.00,0.00,116.00,0.00,355.00,
2018,1,"OH","PSA Airlines Inc.","MLB","Melbourne, FL: Melbourne International",69.00,22.00,8.22,0.00,6.14,0.00,7.65,4.00,0.00,1537.00,595.00,0.00,149.00,0.00,793.00,
2018,1,"OH","PSA Airlines Inc.","MOB","Mobile, AL: Mobile Regional",115.00,22.00,10.85,0.00,1.67,0.69,8.79,6.00,0.00,1118.00,508.00,0.00,48.00,57.00,505.00,
2018,1,"OH","PSA Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",62.00,8.00,3.26,0.11,2.38,0.00,2.25,3.00,0.00,344.00,125.00,12.00,135.00,0.00,72.00,
2018,1,"OH","PSA Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",27.00,3.00,0.75,0.00,1.01,0.00,1.24,2.00,1.00,351.00,23.00,0.00,28.00,0.00,300.00,
2018,1,"OH","PSA Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",78.00,16.00,7.87,1.00,3.39,0.00,3.74,6.00,0.00,723.00,325.00,48.00,112.00,0.00,238.00,
2018,1,"OH","PSA Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",210.00,58.00,21.36,1.56,14.50,0.00,20.58,17.00,0.00,2921.00,1070.00,120.00,503.00,0.00,1228.00,
2018,1,"OH","PSA Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",152.00,46.00,18.54,1.17,7.22,0.00,19.07,21.00,0.00,2552.00,976.00,75.00,317.00,0.00,1184.00,
2018,1,"OH","PSA Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",31.00,6.00,3.66,0.72,0.22,0.00,1.39,1.00,0.00,970.00,319.00,291.00,67.00,0.00,293.00,
2018,1,"OH","PSA Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",62.00,7.00,4.67,0.24,1.07,0.00,1.02,2.00,0.00,327.00,235.00,11.00,43.00,0.00,38.00,
2018,1,"OH","PSA Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",181.00,55.00,18.11,1.67,12.74,0.00,22.48,5.00,1.00,4522.00,1498.00,33.00,529.00,0.00,2462.00,
2018,1,"OH","PSA Airlines Inc.","ORF","Norfolk, VA: Norfolk International",165.00,60.00,22.99,1.16,12.58,0.00,23.28,18.00,1.00,4526.00,1410.00,78.00,538.00,0.00,2500.00,
2018,1,"OH","PSA Airlines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",143.00,40.00,19.48,1.63,7.72,0.00,11.18,14.00,1.00,2138.00,1111.00,93.00,338.00,0.00,596.00,
2018,1,"OH","PSA Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",664.00,172.00,49.32,5.50,39.79,0.00,77.38,59.00,4.00,12364.00,3859.00,320.00,1861.00,0.00,6324.00,
2018,1,"OH","PSA Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",62.00,21.00,10.48,1.00,3.76,0.00,5.76,5.00,1.00,1171.00,689.00,19.00,136.00,0.00,327.00,
2018,1,"OH","PSA Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",125.00,37.00,15.16,0.38,9.31,0.70,11.45,5.00,0.00,2196.00,815.00,90.00,501.00,14.00,776.00,
2018,1,"OH","PSA Airlines Inc.","PNS","Pensacola, FL: Pensacola International",27.00,5.00,3.64,0.00,1.36,0.00,0.00,0.00,0.00,350.00,312.00,0.00,38.00,0.00,0.00,
2018,1,"OH","PSA Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",89.00,18.00,2.66,0.10,1.19,0.00,14.06,11.00,0.00,1796.00,168.00,14.00,24.00,0.00,1590.00,
2018,1,"OH","PSA Airlines Inc.","PWM","Portland, ME: Portland International Jetport",152.00,37.00,14.69,1.00,3.66,0.42,17.23,15.00,0.00,2496.00,683.00,123.00,134.00,11.00,1545.00,
2018,1,"OH","PSA Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",90.00,24.00,10.06,0.11,5.93,0.00,7.89,7.00,0.00,1439.00,673.00,9.00,165.00,0.00,592.00,
2018,1,"OH","PSA Airlines Inc.","RIC","Richmond, VA: Richmond International",247.00,65.00,28.22,0.41,17.34,0.00,19.03,17.00,0.00,2770.00,1172.00,77.00,547.00,0.00,974.00,
2018,1,"OH","PSA Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",24.00,6.00,3.76,0.00,0.73,0.00,1.51,2.00,1.00,212.00,134.00,0.00,28.00,0.00,50.00,
2018,1,"OH","PSA Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",116.00,30.00,9.33,0.58,8.91,0.00,11.18,4.00,0.00,1418.00,364.00,21.00,285.00,0.00,748.00,
2018,1,"OH","PSA Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",34.00,9.00,2.11,1.00,1.57,0.00,4.32,2.00,0.00,840.00,223.00,134.00,44.00,0.00,439.00,
2018,1,"OH","PSA Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",257.00,53.00,20.07,1.86,17.29,1.72,12.06,22.00,0.00,2649.00,810.00,201.00,717.00,63.00,858.00,
2018,1,"OH","PSA Airlines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",208.00,40.00,12.60,1.16,9.80,0.00,16.44,14.00,0.00,2325.00,557.00,183.00,562.00,0.00,1023.00,
2018,1,"OH","PSA Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",62.00,17.00,8.44,1.00,2.19,0.00,5.36,4.00,0.00,890.00,375.00,22.00,61.00,0.00,432.00,
2018,1,"OH","PSA Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",146.00,38.00,15.76,0.20,14.12,0.00,7.92,7.00,0.00,1667.00,667.00,10.00,458.00,0.00,532.00,
2018,1,"OH","PSA Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",131.00,39.00,14.53,2.33,5.78,0.00,16.36,8.00,0.00,2826.00,922.00,140.00,257.00,0.00,1507.00,
2018,1,"OH","PSA Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",105.00,15.00,5.06,0.63,3.03,0.00,6.28,7.00,0.00,1083.00,393.00,17.00,230.00,0.00,443.00,
2018,1,"OH","PSA Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",120.00,34.00,12.29,0.39,7.98,0.11,13.23,5.00,0.00,2282.00,679.00,64.00,543.00,20.00,976.00,
2018,1,"OH","PSA Airlines Inc.","TOL","Toledo, OH: Toledo Express",62.00,14.00,5.22,1.14,3.82,0.00,3.83,3.00,0.00,698.00,291.00,37.00,195.00,0.00,175.00,
2018,1,"OH","PSA Airlines Inc.","TUL","Tulsa, OK: Tulsa International",28.00,4.00,0.80,0.27,2.25,0.00,0.68,1.00,0.00,216.00,15.00,44.00,124.00,0.00,33.00,
2018,1,"OH","PSA Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",292.00,64.00,26.23,2.58,10.42,0.00,24.77,14.00,0.00,3435.00,1503.00,77.00,448.00,0.00,1407.00,
2018,1,"OH","PSA Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",101.00,26.00,9.42,0.00,6.86,0.00,9.72,4.00,1.00,1151.00,452.00,0.00,201.00,0.00,498.00,
2018,1,"OH","PSA Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",71.00,12.00,3.97,0.00,2.30,0.00,5.74,4.00,0.00,409.00,111.00,0.00,59.00,0.00,239.00,
2018,1,"OO","SkyWest Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",129.00,43.00,12.85,1.04,14.55,0.00,14.55,0.00,0.00,3330.00,1058.00,358.00,662.00,0.00,1252.00,
2018,1,"OO","SkyWest Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",187.00,24.00,9.06,0.00,6.53,0.00,8.42,1.00,1.00,2511.00,1588.00,0.00,217.00,0.00,706.00,
2018,1,"OO","SkyWest Airlines Inc.","ABR","Aberdeen, SD: Aberdeen Regional",62.00,4.00,0.63,0.21,1.14,0.00,2.03,2.00,0.00,186.00,69.00,4.00,60.00,0.00,53.00,
2018,1,"OO","SkyWest Airlines Inc.","ACV","Arcata/Eureka, CA: California Redwood Coast Humboldt County",97.00,17.00,5.32,0.90,2.87,0.00,7.91,1.00,0.00,1123.00,357.00,28.00,151.00,0.00,587.00,
2018,1,"OO","SkyWest Airlines Inc.","AEX","Alexandria, LA: Alexandria International",1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,27.00,
2018,1,"OO","SkyWest Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",192.00,59.00,19.43,1.26,11.28,0.00,27.03,4.00,1.00,4773.00,1420.00,73.00,882.00,0.00,2398.00,
2018,1,"OO","SkyWest Airlines Inc.","ALB","Albany, NY: Albany International",91.00,30.00,12.88,1.00,10.27,0.00,5.85,2.00,1.00,2375.00,1272.00,34.00,416.00,0.00,653.00,
2018,1,"OO","SkyWest Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",15.00,2.00,0.66,0.00,0.04,0.00,1.31,0.00,0.00,141.00,71.00,0.00,4.00,0.00,66.00,
2018,1,"OO","SkyWest Airlines Inc.","APN","Alpena, MI: Alpena County Regional",53.00,8.00,0.28,0.00,2.12,0.00,5.61,6.00,0.00,1981.00,8.00,0.00,59.00,0.00,1914.00,
2018,1,"OO","SkyWest Airlines Inc.","ASE","Aspen, CO: Aspen Pitkin County Sardy Field",985.00,177.00,68.52,4.03,41.79,0.00,62.66,37.00,39.00,15772.00,6257.00,327.00,3025.00,0.00,6163.00,
2018,1,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2115.00,621.00,99.39,31.22,124.11,0.00,366.28,63.00,3.00,62234.00,17773.00,4214.00,7733.00,0.00,32514.00,
2018,1,"OO","SkyWest Airlines Inc.","ATW","Appleton, WI: Appleton International",30.00,8.00,2.63,0.92,4.37,0.00,0.08,0.00,1.00,409.00,256.00,33.00,117.00,0.00,3.00,
2018,1,"OO","SkyWest Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",221.00,47.00,16.13,2.00,15.04,0.00,13.83,3.00,0.00,3091.00,922.00,111.00,564.00,0.00,1494.00,
2018,1,"OO","SkyWest Airlines Inc.","AVL","Asheville, NC: Asheville Regional",165.00,59.00,21.62,2.17,9.46,0.00,25.75,3.00,0.00,6034.00,2957.00,445.00,670.00,0.00,1962.00,
2018,1,"OO","SkyWest Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",77.00,30.00,16.32,0.96,2.25,0.00,10.46,1.00,0.00,3173.00,1772.00,119.00,120.00,0.00,1162.00,
2018,1,"OO","SkyWest Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",160.00,48.00,18.39,0.32,13.54,0.00,15.75,8.00,2.00,3286.00,1548.00,24.00,760.00,0.00,954.00,
2018,1,"OO","SkyWest Airlines Inc.","BDL","Hartford, CT: Bradley International",30.00,8.00,1.94,1.88,2.53,0.00,1.65,2.00,0.00,518.00,149.00,110.00,176.00,0.00,83.00,
